Gene	Chromosome	Start	End	x	y	z
YIL071C	9	228656	229991	103.914	109.524	85.280
YIL070C	9	230268	231069	103.462	110.541	85.672
YIL069C	9	231549	232366	103.013	111.509	86.023
YIL068W	9	233009	233393	102.552	112.435	86.305
YIL068C	9	233053	235471	102.136	113.219	86.500
YIL067C	9	235720	237757	101.089	115.029	86.797
YIL066W	9	237362	237806	100.706	115.639	86.847
YIL066C	9	238095	240705	99.841	116.939	86.868
YIL065C	9	241304	241772	98.761	118.449	86.736
YIL064W	9	241939	242713	98.388	119.002	86.639
YIL063C	9	242757	243741	97.987	119.649	86.491
YIL062C	9	243994	244459	97.604	120.332	86.293
YIL061C	9	244653	245556	97.297	120.946	86.079
YIL060W	9	246388	246823	96.855	121.993	85.632
YIL059C	9	246546	246912	96.824	122.079	85.589
YIL058W	9	246910	247195	96.745	122.303	85.478
YIL057C	9	247898	248393	96.511	123.062	85.067
YIL056W	9	249988	251911	96.161	125.002	83.766
YIL055C	9	252039	253923	96.125	126.253	82.648
YIL054W	9	254540	254858	96.227	126.980	81.655
YIL053W	9	255112	255865	96.314	127.215	81.185
YIL052C	9	256223	257061	96.489	127.435	80.481
YIL051C	9	257841	258279	96.778	127.521	79.591
YIL050W	9	258911	259769	97.112	127.414	78.762
YIL049W	9	260156	260918	97.482	127.164	77.966
YIL048W	9	261435	264891	98.450	126.189	76.180
YIL047C	9	265097	265466	99.225	125.262	74.781
YIL047C	9	265113	267822	99.646	124.706	74.020
YIL046W	9	268307	268472	100.311	123.748	72.820
YIL046W	9	268649	270572	100.721	123.104	72.081
YIL045W	9	271159	272776	101.488	121.780	70.698
YIL044C	9	272948	273845	101.901	121.080	69.920
YIL043C	9	274070	274925	102.162	120.731	69.376
YIL042C	9	275106	276291	102.387	120.541	68.838
YIL041W	9	276523	277504	102.564	120.568	68.318
YIL040W	9	277721	278138	102.644	120.727	67.997
YIL039W	9	278424	279846	102.697	121.115	67.626
YIL038C	9	280140	282651	102.629	122.384	67.089
YIL037C	9	283027	284998	102.382	124.431	66.583
YIL036W	9	285664	287428	102.320	125.921	65.709
YIL035C	9	287788	288907	102.403	126.612	64.825
YIL034C	9	289224	290088	102.528	126.931	64.050
YIL033C	9	290417	291668	102.724	127.089	63.100
YIL032C	9	291959	292316	102.921	127.090	62.261
YIL031W	9	292631	295736	103.365	126.833	60.582
YIL030W	9	295563	295902	103.713	126.481	59.386
YIL030C	9	296048	300008	104.242	125.718	57.756
YIL029W	9	299733	300105	104.689	124.874	56.541
YIL029C	9	300826	301255	104.959	124.283	55.875
YIL028W	9	302097	302496	105.266	123.536	55.178
YIL027C	9	303676	304102	105.660	122.520	54.348
YIL026C	9	304474	307927	106.215	121.408	53.055
YIL025C	9	308198	308573	106.717	120.844	51.703
YIL024C	9	308599	309169	106.829	120.780	51.377
YIL023C	9	309383	310424	107.054	120.726	50.691
YIL022W	9	311162	312458	107.462	120.902	49.333
YIL021W	9	312902	313859	107.784	121.314	48.144
YIL021C	9	313196	313466	107.775	121.298	48.182
YIL020C	9	313710	314049	107.886	121.477	47.756
YIL020C	9	314032	314818	107.997	121.636	47.334
YIL019W	9	315090	316131	108.239	121.894	46.428
YIL018W	9	316765	317930	108.596	122.058	45.128
YIL017C	9	318197	320963	109.062	121.899	43.502
YIL016W	9	321451	321931	109.509	121.363	42.014
YIL015W	9	322339	324103	109.836	120.739	40.963
YIL014C	9	325209	325524	110.313	119.618	39.545
YIL014W	9	326100	327993	110.724	118.682	38.503
YIL013C	9	328204	332440	111.626	116.739	36.645
YIL012W	9	333008	333401	112.528	114.902	35.201
YIL011W	9	333723	334533	112.838	114.287	34.777
YIL010W	9	334878	335526	113.194	113.611	34.275
YIL009C	9	335662	336209	113.418	113.209	33.908
YIL009W	9	339340	341425	114.495	111.785	31.251
YIL008W	9	342532	342832	114.853	111.741	29.584
YIL007C	9	342990	343653	114.929	111.812	29.085
YIL006W	9	344058	345180	115.052	112.063	28.028
YIL005W	9	345688	347794	115.166	112.395	26.408
YIL004C	9	347942	348502	115.190	112.408	25.454
YIL003W	9	349118	350000	115.168	112.264	24.720
YIL002W	9	350297	350507	115.134	112.098	24.317
YIL002C	9	350587	353428	115.028	111.622	23.682
YIL001W	9	353936	355478	114.721	110.343	23.000
YIR001C	9	356139	356892	114.522	109.398	22.747
YIR002C	9	357411	360393	114.510	108.680	22.491
YIR003W	9	360881	362921	114.908	108.640	22.290
YIR004W	9	363217	364516	115.418	109.136	22.230
YIR005W	9	364885	365332	115.842	109.664	22.223
YIR006C	9	365462	369905	116.815	110.961	22.303
YIR007W	9	370700	372995	118.350	113.018	22.750
YIR008C	9	373073	374303	119.012	113.908	23.074
YIR009W	9	374521	374857	119.369	114.388	23.282
YIR010W	9	375427	377158	119.909	115.128	23.659
YIR011C	9	377283	378243	120.217	115.650	24.025
YIR012W	9	378482	379778	120.303	115.967	24.377
YIR013C	9	380015	380381	120.238	116.105	24.660
YIR014W	9	381082	381811	120.013	116.141	24.999
YIR015W	9	381944	382379	119.811	116.101	25.197
YIR016W	9	382624	383422	119.499	115.995	25.440
YIR017C	9	383552	384116	119.136	115.838	25.673
YIR017W	9	383562	384162	119.123	115.832	25.681
YIR018W	9	384605	385343	118.513	115.522	26.006
YIR018C	9	385560	385698	118.092	115.287	26.201
YIR019C	9	389568	393672	113.878	114.130	28.025
ICR1	9	393880	397079	111.211	114.971	29.220
YIR020C	9	394251	394554	111.951	114.611	28.885
YIR020W	9	394913	395156	111.517	114.811	29.081
PWR1	9	395995	396936	110.536	115.383	29.528
YIR020C	9	397211	397946	109.770	115.881	29.873
YIR021W	9	397290	398382	109.591	115.995	29.952
YIR021W	9	398510	398723	109.047	116.336	30.191
YIR022W	9	398729	399233	108.792	116.493	30.301
YIR023W	9	399773	402686	107.198	117.434	30.975
YIR023C	9	402379	402703	106.252	117.961	31.360
YIR024C	9	402837	403488	105.800	118.204	31.540
YIR025W	9	403655	404762	105.034	118.606	31.841
YIR026C	9	404869	405964	104.138	119.057	32.183
YIR027C	9	406256	407639	102.995	119.603	32.611
YIR028W	9	408464	410372	101.427	120.083	33.323
YIR029W	9	410803	411835	100.564	119.991	33.905
YIR030C	9	412032	412767	100.205	119.760	34.248
YIR030W	9	412895	413279	100.029	119.543	34.471
YIR031C	9	413011	414676	99.879	119.247	34.721
YIR032C	9	415026	415614	99.722	118.483	35.222
YIR033W	9	416120	419462	99.840	116.695	36.092
YIR034C	9	419611	420733	100.100	114.778	36.863
YIR035C	9	421022	421787	100.245	113.775	37.219
YIR036C	9	422070	422862	100.376	112.903	37.504
YIR036W	9	422631	423033	100.422	112.602	37.597
YIR037W	9	423124	423616	100.491	112.156	37.729
YIR038C	9	423805	424510	100.595	111.504	37.912
YIR039C	9	430493	432107	100.975	106.342	39.193
YIR040C	9	433384	433717	100.316	105.752	39.575
YIR041W	9	433924	434299	100.082	105.698	39.671
YIR042C	9	435269	435980	99.309	105.740	39.933
YIR043C	9	437039	437732	98.153	106.129	40.242
YIR044C	9	437990	438176	97.376	106.500	40.422
YEL077C	5	263	4097	84.527	133.497	76.468
YEL077W	5	952	1612	85.121	131.419	75.672
YEL076C	5	4184	5114	85.886	128.789	74.724
YEL076C	5	4463	5114	85.920	128.676	74.689
YEL075W	5	4869	5481	86.016	128.363	74.593
YEL075C	5	5344	5713	86.104	128.076	74.510
YEL074W	5	6125	6464	86.298	127.452	74.340
YEL073C	5	7229	7553	86.585	126.556	74.122
YEL072W	5	13719	14415	88.490	121.019	73.438
YEL071W	5	16354	17845	89.229	118.445	73.281
YEL070W	5	19588	21097	89.802	115.644	73.096
YEL069C	5	21536	23231	90.047	113.855	72.969
YEL068C	5	25645	25978	90.192	111.485	72.870
YEL067C	5	26188	26776	90.170	111.238	72.890
YEL066W	5	26666	27206	90.145	111.117	72.912
YEL065W	5	27656	29543	89.988	110.952	73.045
YEL064C	5	29796	31239	89.675	111.336	73.305
YEL063C	5	31693	33466	89.186	112.422	73.709
YEL062W	5	34406	36254	88.335	114.478	74.171
YEL061C	5	36534	39537	87.379	116.182	73.964
YEL060C	5	40045	41953	86.203	117.638	72.958
YEL059C	5	42399	42624	85.550	118.213	72.130
YEL059W	5	42651	42960	85.420	118.312	71.944
YEL058W	5	43251	44925	84.835	118.707	71.063
YEL057C	5	45019	45721	84.240	119.104	70.177
YEL056W	5	47167	48373	83.096	119.890	68.559
YEL055C	5	48470	51539	82.001	120.669	67.102
snR80	5	52149	52320	80.877	121.492	65.695
YEL054C	5	52720	53218	80.499	121.774	65.242
YEL053W	5	52907	53255	80.442	121.817	65.173
YEL053C	5	53900	56102	79.501	122.500	63.987
YEL052W	5	56570	58100	78.638	122.985	62.455
YEL051W	5	58377	59148	78.269	123.084	61.466
YEL050W	5	59548	59740	78.104	123.067	60.833
YEL050C	5	59669	60851	78.015	123.024	60.383
snR67	5	61351	61433	77.911	122.868	59.535
snR53	5	61698	61789	77.895	122.801	59.267
YEL049W	5	63727	64090	77.954	122.186	57.562
YEL048C	5	64708	65167	78.065	121.791	56.776
YEL047C	5	65384	66797	78.233	121.295	55.997
YEL046C	5	67628	68792	78.656	120.245	54.840
YEL045C	5	68839	69265	78.864	119.778	54.480
YEL044W	5	69756	70257	79.130	119.212	54.141
YEL043W	5	70477	73348	79.753	117.970	53.686
YEL042W	5	73770	75327	80.801	116.029	53.516
YEL041W	5	75943	77431	81.488	114.765	53.319
YEL040W	5	78052	79456	81.838	114.082	52.832
YEL039C	5	79635	79977	81.899	113.937	52.473
YEL038W	5	80461	81145	81.883	113.925	52.064
YEL037C	5	81406	82603	81.768	114.076	51.479
YEL036C	5	83049	84552	81.407	114.628	50.425
YEL035C	5	85044	85545	80.971	115.352	49.436
YEL034C	5	85612	86215	80.798	115.681	49.052
YEL034W	5	85675	86149	80.798	115.680	49.052
YEL033W	5	86178	86598	80.670	115.942	48.768
YEL032W	5	86936	89852	80.175	117.139	47.691
YEL032C	5	87039	87201	80.481	116.362	48.354
YEL031W	5	90257	93905	79.459	119.729	46.212
YEL030C	5	94582	94897	79.103	121.898	45.543
YEL030W	5	94643	96578	79.035	122.570	45.357
YEL029C	5	96857	97796	79.035	123.573	44.934
YEL028W	5	98667	99129	79.188	124.127	44.480
YEL027W	5	100768	101251	79.620	124.320	43.773
YEL026W	5	101942	102323	79.956	124.167	43.352
YEL025C	5	102580	106147	80.847	123.326	42.416
YEL024W	5	107259	107907	82.318	121.826	40.824
YEL023C	5	108503	110552	83.095	121.378	39.711
YEL022W	5	111420	115800	84.447	121.596	36.999
YEL021W	5	116166	116970	85.272	122.491	34.846
YEL020C	5	117182	117380	85.511	122.626	34.397
YEL020W	5	117210	117474	85.532	122.636	34.359
RPR1	5	117666	118035	85.716	122.702	34.062
YEL020C	5	118616	120299	86.369	122.753	33.237
YEL019C	5	120497	121301	87.047	122.593	32.650
YEL018C	5	121454	121988	87.471	122.417	32.379
YEL018W	5	121470	122310	87.562	122.372	32.330
YEL017C	5	122797	122929	88.108	122.067	32.081
YEL017W	5	123656	124670	88.896	121.524	31.849
YEL016C	5	124736	126218	89.764	120.818	31.731
YEL015W	5	126628	128284	91.127	119.717	31.585
YEL014C	5	128302	128608	91.827	119.183	31.497
YEL013W	5	128824	130561	92.707	118.542	31.376
YEL012W	5	131771	132551	94.501	117.329	31.088
YEL011W	5	133119	135234	96.005	116.405	30.809
YEL010W	5	136278	136629	97.686	115.483	30.433
YEL009C	5	136370	136778	97.764	115.447	30.407
YEL009C	5	138917	139763	99.182	115.013	29.691
YEL008W	5	140511	140892	99.601	115.095	29.231
YEL008C	5	140725	140818	99.617	115.105	29.205
YEL007W	5	141890	143891	99.890	115.635	28.339
YEL006W	5	144325	145333	99.749	116.535	27.393
YEL005C	5	145905	146754	99.397	117.464	26.584
YEL004W	5	146949	147978	99.035	118.151	26.013
YEL003W	5	148174	148598	98.685	118.677	25.587
YEL002C	5	148720	150013	98.261	119.204	25.174
YEL001C	5	150299	150977	97.630	119.839	24.696
YER001W	5	153518	155807	95.026	121.477	23.627
YER002W	5	156801	157497	93.086	122.163	23.333
YER003C	5	157734	159117	92.250	122.329	23.353
YER004W	5	159578	160274	91.457	122.342	23.542
YER005W	5	160548	162441	90.846	122.147	23.928
YER006W	5	162721	164284	90.388	121.588	24.700
YER006C	5	164342	164660	90.297	121.179	25.202
YER007W	5	164525	166082	90.291	120.786	25.663
YER007C	5	166235	166884	90.375	120.079	26.471
snR14	5	167425	167585	90.426	119.536	27.102
YER008C	5	167806	171817	90.402	118.267	28.655
YER009W	5	172113	172491	90.134	116.981	30.356
YER010C	5	172632	173337	90.017	116.644	30.826
YER011W	5	175246	176011	89.387	115.400	32.668
YER012W	5	177833	178430	88.631	114.287	34.438
YER013W	5	178839	182277	87.986	113.204	36.182
YER014W	5	182598	184218	87.357	111.921	38.264
YER014C	5	183729	184699	87.205	111.557	38.859
YER015W	5	184539	186774	86.959	110.902	39.932
YER016W	5	188275	189310	86.468	109.509	42.295
YER017C	5	189501	191787	86.126	108.745	43.707
YER018C	5	191957	192623	85.785	108.107	44.972
YER019W	5	192795	194229	85.509	107.657	45.916
YER019C	5	194271	194538	85.296	107.342	46.609
YER020W	5	195166	196516	84.931	106.856	47.730
YER021W	5	196946	198518	84.465	106.240	49.181
YER022W	5	198810	200874	84.291	105.463	50.553
YER023W	5	201074	201935	84.445	104.772	51.425
YER023C	5	201520	201733	84.466	104.719	51.482
YER024W	5	202190	204962	84.993	103.814	52.261
YER025W	5	205249	206833	86.163	102.534	52.887
YER026C	5	207642	208473	87.403	101.391	53.165
YER027C	5	208977	210231	88.096	100.509	53.434
YER028C	5	210690	211875	88.526	99.557	53.813
YER029C	5	212585	213176	88.628	98.654	54.257
YER030W	5	213435	213897	88.569	98.212	54.505
YER031C	5	214074	214746	88.442	97.794	54.758
YER032W	5	215061	217692	87.795	96.693	55.512
YER033C	5	218055	221286	86.156	95.085	57.060
YER034W	5	221844	222402	85.105	94.380	58.461
YER035W	5	222637	223075	84.824	94.253	58.919
YER036C	5	223365	225198	84.323	94.117	59.866
YER037W	5	225887	226853	83.696	94.182	61.383
YER038C	5	226856	228251	83.395	94.357	62.307
YER038W	5	228449	228830	83.086	94.548	63.126
YER039C	5	228454	229204	83.026	94.581	63.264
YER039C	5	229261	229480	82.840	94.674	63.640
YER040W	5	229793	231986	82.222	94.928	64.603
YER041W	5	232459	234739	80.772	95.357	65.980
YER042W	5	234935	235490	79.697	95.597	66.592
YER043C	5	235768	237118	78.771	95.772	66.956
YER044C	5	237568	238015	77.655	95.956	67.254
YER044C	5	238458	239773	76.544	96.117	67.554
YER045C	5	240030	241500	75.219	96.275	68.039
YER046W	5	243178	243610	73.241	96.436	69.061
YER046W	5	243698	244028	72.905	96.452	69.275
YER047C	5	243808	246502	72.008	96.479	69.917
YER048C	5	246980	248156	70.440	96.454	71.313
YER048W	5	250716	251001	69.079	96.257	73.199
YER049W	5	251726	253661	68.996	96.058	74.020
YER050C	5	253969	254386	69.279	95.852	74.566
YER051W	5	254654	256133	69.744	95.652	74.933
YER052C	5	256373	257957	70.804	95.312	75.337
YER053C	5	258735	259638	72.350	94.897	75.644
YER053C	5	260931	261045	73.270	94.664	75.903
YER054C	5	262050	263697	73.656	94.582	76.177
YER055C	5	264890	265784	73.277	94.725	76.538
YER056C	5	266510	268112	72.249	95.044	76.832
YER056C	5	269420	270183	70.311	95.615	77.291
YER057C	5	270734	271124	69.520	95.831	77.630
YER058W	5	271765	272089	68.889	95.992	78.004
YER059W	5	272621	273884	68.153	96.163	78.610
YER060W	5	274564	276151	67.219	96.332	79.827
YER060W	5	276569	278162	66.602	96.377	81.281
YER061C	5	278295	279624	66.287	96.341	82.625
YER062C	5	279927	280680	66.000	96.361	83.750
YER063W	5	281707	282364	65.531	96.502	85.119
YER064C	5	282702	284220	65.058	96.720	86.175
YER065C	5	285238	286912	63.992	97.351	87.948
YER066W	5	290239	290797	61.832	99.038	90.534
YER066C	5	291700	292201	61.429	99.615	91.346
YER067W	5	292063	292549	61.361	99.756	91.548
YER067C	5	292237	292561	61.348	99.793	91.602
YER068W	5	293047	294811	61.238	100.393	92.480
YER068C	5	295298	295730	61.394	101.002	93.400
YER069W	5	295407	297999	61.689	101.449	94.097
YER070W	5	298947	301614	63.360	102.644	96.198
YER071C	5	301944	302325	64.223	102.825	97.188
YER072W	5	302803	303193	64.581	102.776	97.618
YER073W	5	304026	305589	65.235	102.385	98.448
YER074W	5	306318	307192	65.802	101.548	99.242
YER074W	5	307648	308119	66.063	100.862	99.654
YER075C	5	308408	311195	66.407	99.389	100.266
YER076C	5	312585	313494	66.946	96.744	100.836
YER076W	5	313385	313733	67.034	96.319	100.868
YER077C	5	314529	316596	67.376	94.683	100.837
YER078C	5	316802	318338	67.727	93.044	100.562
YER078W	5	318641	318806	67.931	92.102	100.293
YER079W	5	318915	319548	68.022	91.687	100.150
YER079C	5	319897	320236	68.185	91.012	99.905
YER080W	5	319958	321842	68.379	90.353	99.677
SRG1	5	322207	322758	68.845	89.151	99.306
YER081W	5	322681	324091	69.168	88.490	99.128
YER082C	5	324267	325932	69.889	87.294	98.861
YER083C	5	326169	327027	70.639	86.306	98.700
YER084W	5	327060	327447	71.002	85.891	98.652
YER084W	5	327593	328106	71.350	85.522	98.619
YER085C	5	327614	328136	71.365	85.506	98.618
YER086W	5	328472	330203	72.296	84.640	98.585
YER087W	5	330571	332302	73.753	83.481	98.581
YER087C	5	331812	332364	74.218	83.141	98.571
YER087C	5	332577	332826	74.659	82.831	98.557
YER088C	5	333171	335184	75.742	82.114	98.511
YER088C	5	335691	336015	77.007	81.361	98.430
YER088W	5	335922	336069	77.115	81.300	98.422
YER089C	5	335941	337336	77.611	81.029	98.383
YER090W	5	337944	339468	79.241	80.218	98.229
YER090C	5	338317	338407	78.966	80.347	98.257
YER091C	5	339859	342163	81.110	79.422	97.993
YER091C	5	342385	342607	82.313	78.957	97.772
YER092W	5	342850	343228	82.752	78.795	97.677
YER093C	5	343315	347608	84.700	78.134	97.155
YER093C	5	347907	348396	86.846	77.514	96.390
YER094C	5	348724	349342	87.546	77.335	96.098
YER095W	5	349975	351178	88.740	77.064	95.548
YER096W	5	351693	353232	89.809	76.919	94.994
YER097W	5	355135	355465	90.431	77.155	94.495
YER098W	5	355461	357726	90.325	77.441	94.400
YER099C	5	358100	359057	89.676	78.102	94.419
YER100W	5	359557	360310	88.899	78.706	94.546
YER101C	5	360497	361790	88.109	79.287	94.723
YER102W	5	363095	363698	87.171	80.104	95.141
YER103W	5	364584	366513	86.971	80.540	95.641
YER104W	5	366797	367424	87.249	80.645	96.064
YER105C	5	367833	372009	88.647	80.392	96.957
YER106W	5	372321	373230	90.543	79.989	97.992
YER107C	5	373443	374541	91.089	80.028	98.446
YER107W	5	374389	374710	91.282	80.091	98.656
YER109C	5	375210	377610	91.664	80.509	99.371
YER110C	5	378757	382099	91.148	82.470	100.970
YER111C	5	382590	385872	89.659	85.013	102.603
YER112W	5	387227	387791	88.309	87.063	104.152
YER113C	5	387927	390048	87.681	87.943	104.893
YER114C	5	390585	393708	86.291	89.672	106.558
YER115C	5	394287	394863	85.113	90.527	107.862
YER116C	5	395343	396168	84.500	90.760	108.498
YER117W	5	396764	397649	83.710	90.886	109.283
YER118C	5	397947	399051	82.973	90.848	109.985
YER119C	5	399491	400838	81.977	90.588	110.892
YER119C	5	400862	401234	81.427	90.355	111.376
YER120W	5	401130	401865	81.142	90.220	111.620
YER121W	5	402370	402715	80.471	89.907	112.181
YER122C	5	402866	404348	79.773	89.599	112.739
YER123W	5	404808	406383	78.436	89.049	113.744
YER124C	5	407337	409059	76.616	88.381	114.991
YER125W	5	410184	412614	74.270	87.639	116.411
YER126C	5	413389	414175	72.607	86.989	117.152
YER127W	5	414476	415550	71.841	86.557	117.332
YER128W	5	415854	416466	71.184	86.097	117.373
YER129W	5	417276	420705	69.795	84.722	116.969
YER130C	5	421110	422442	68.752	83.035	115.857
YER131W	5	423947	424307	67.911	81.662	114.738
snR4	5	424693	424879	67.652	81.330	114.446
YER132C	5	425183	430445	66.330	80.089	113.221
snR52	5	431124	431216	64.614	79.269	112.094
YER133W	5	432490	433954	63.606	78.974	111.523
YER133W	5	437186	437528	63.236	78.122	110.639
YER134C	5	437262	437799	63.273	78.078	110.610
YER135C	5	437947	438340	63.430	77.916	110.511
YER136W	5	439611	440967	64.373	77.284	110.228
YER137C	5	441368	441815	65.248	76.850	110.102
YER137W	5	441570	441876	65.350	76.804	110.092
SCR1	5	441982	442504	65.758	76.616	110.054
YER138C	5	443751	449020	68.370	74.653	109.996
YER137C	5	447697	449020	69.143	73.415	110.126
YER138W	5	449469	449574	69.457	72.594	110.249
YER139C	5	450557	451238	69.690	71.535	110.441
YER140W	5	451559	453230	69.784	70.282	110.700
YER141W	5	453453	454914	69.923	68.898	110.882
YER142C	5	455140	456031	70.162	68.015	110.839
YER143W	5	456313	457600	70.505	67.320	110.642
YER144C	5	457800	460218	71.223	66.592	110.056
YER145C	5	460520	461735	72.219	66.235	109.087
YER145C	5	462380	462818	73.062	66.217	108.204
YER146W	5	462579	462861	73.135	66.222	108.127
YER147C	5	462962	464837	73.853	66.271	107.434
YER147C	5	465197	465608	74.775	66.334	106.698
YER148W	5	465297	466020	74.933	66.345	106.589
YER148W	5	466179	466758	75.434	66.380	106.273
YER149C	5	466202	467465	75.660	66.396	106.148
YER150W	5	468364	468811	76.752	66.473	105.671
YER151C	5	469680	472419	78.303	66.583	105.379
YER152C	5	472651	473983	79.713	66.693	105.486
YER152W	5	473479	474046	79.944	66.723	105.536
YER153C	5	474035	474800	80.233	66.774	105.623
YER154W	5	475014	476223	80.618	66.892	105.819
YER155C	5	476339	482843	80.499	67.504	106.808
YER156C	5	483319	484336	78.101	68.521	108.419
YER157W	5	484782	487188	76.491	69.092	109.295
YER158C	5	488851	490573	73.660	70.063	110.715
YER158W	5	491481	491697	72.208	70.544	111.385
YER159C	5	491524	491953	72.092	70.582	111.437
YER160C	5	492850	498119	69.606	71.467	112.489
YER159C	5	496796	498119	69.088	71.819	112.659
YER161C	5	499341	500343	69.257	72.131	112.480
YER162C	5	500624	502889	70.023	72.292	112.035
YER163C	5	503078	503777	71.148	72.368	111.427
YER164W	5	505386	509793	73.066	72.888	110.282
YER165W	5	510367	512101	72.658	73.962	110.200
YER165C	5	512621	512978	71.884	74.599	110.428
YER166W	5	512738	517454	70.341	75.716	110.912
YER167W	5	518210	520766	67.937	78.367	111.256
YER168C	5	521023	522664	66.999	80.064	111.096
YER169W	5	523363	525754	66.198	82.235	110.618
YER170W	5	525968	526646	65.668	83.595	110.178
YER171W	5	527076	529413	64.993	84.992	109.583
YER172C	5	529524	536016	63.062	87.826	107.752
YER172C	5	536269	536650	61.413	89.352	106.029
YER173W	5	536294	538274	61.160	89.455	105.707
YER174C	5	538428	539163	60.814	89.408	105.191
